0,76.8347
214.68,178.359,191.683,173.615,23.4812,
191.683,173.615,184.452,170.029,8.07135,
184.452,170.029,165.245,178.969,21.1857,
165.245,178.969,153.478,157.941,24.0965,
1,362.558
214.397,117.551,221.619,113.059,8.50502,
221.619,113.059,225.896,108.339,6.36955,
225.896,108.339,230.26,90.7881,18.0853,
230.26,90.7881,209.811,83.0826,21.8526,
209.811,83.0826,187.237,88.1446,23.1346,
187.237,88.1446,169.033,93.0901,18.8638,
169.033,93.0901,169.033,93.0901,9,
169.033,93.0901,172.517,133.363,40.4233,
172.517,133.363,165.245,178.969,46.1821,
165.245,178.969,130.259,172.887,35.5107,
130.259,172.887,111.929,165.485,19.7681,
111.929,165.485,96.9881,165.795,14.9441,
96.9881,165.795,41.3912,162.233,55.7109,
41.3912,162.233,14.8563,139.927,34.6649,
14.8563,139.927,8.1377,146.704,9.54292,
2,353.439
52.0577,47.9811,53.5797,65.6443,17.7287,
53.5797,65.6443,56.7835,81.6616,16.3346,
56.7835,81.6616,86.7783,93.071,32.0915,
86.7783,93.071,144.636,94.1651,57.868,
144.636,94.1651,172.517,133.363,48.1022,
172.517,133.363,185.383,148.803,20.0979,
185.383,148.803,153.478,157.941,33.1878,
153.478,157.941,96.9881,165.795,57.0333,
96.9881,165.795,64.8359,166.355,32.1571,
64.8359,166.355,49.4842,169.796,15.7326,
49.4842,169.796,35.3192,188.05,23.1053,
3,186.588
153.478,157.941,160.356,132.208,26.6363,
160.356,132.208,169.033,93.0901,40.0687,
169.033,93.0901,187.237,88.1446,18.8638,
187.237,88.1446,209.811,83.0826,23.1346,
209.811,83.0826,238.71,65.7603,33.6929,
238.71,65.7603,232.258,38.5458,27.9689,
232.258,38.5458,240.778,24.7409,16.2224,
4,374.172
225.896,108.339,230.26,90.7881,18.0853,
230.26,90.7881,209.811,83.0826,21.8526,
209.811,83.0826,187.237,88.1446,23.1346,
187.237,88.1446,169.033,93.0901,18.8638,
169.033,93.0901,172.517,133.363,40.4233,
172.517,133.363,165.245,178.969,46.1821,
165.245,178.969,130.259,172.887,35.5107,
130.259,172.887,130.259,172.887,14.6919,
130.259,172.887,111.929,165.485,19.7681,
111.929,165.485,96.9881,165.795,14.9441,
96.9881,165.795,93.7116,225.26,59.5552,
93.7116,225.26,127.688,225.737,33.9797,
127.688,225.737,154.324,220.324,27.1805,
