0,0,0,0,422.086,
243.53,8.47009,240.778,24.7409,16.5019,
240.778,24.7409,232.258,38.5458,16.2224,
232.258,38.5458,238.71,65.7603,27.9689,
238.71,65.7603,209.811,83.0826,33.6929,
209.811,83.0826,187.237,88.1446,23.1346,
187.237,88.1446,169.033,93.0901,18.8638,
169.033,93.0901,144.636,94.1651,24.4207,
144.636,94.1651,86.7783,93.071,57.868,
86.7783,93.071,56.7835,81.6616,32.0915,
56.7835,81.6616,68,55,28.9249,
68,55,87.0108,58.5298,19.3357,
87.0108,58.5298,85.4181,51.9107,6.80802,
85.4181,51.9107,89.882,34.5401,17.935,
89.882,34.5401,107.885,44.8504,20.7463,
107.885,44.8504,131.931,46.0468,24.0757,
131.931,46.0468,143.839,36.607,15.1957,
143.839,36.607,120.835,57.5275,31.0942,
120.835,57.5275,127.234,60.8407,7.20587,
