0,0,0,0,426.069,
137.42,219.277,127.688,225.737,11.6809,
127.688,225.737,93.7116,225.26,33.9797,
93.7116,225.26,96.9881,165.795,59.5552,
96.9881,165.795,153.478,157.941,57.0333,
153.478,157.941,160.356,132.208,26.6363,
160.356,132.208,144.636,94.1651,41.1629,
144.636,94.1651,86.7783,93.071,57.868,
86.7783,93.071,56.7835,81.6616,32.0915,
56.7835,81.6616,68,55,28.9249,
68,55,76.7692,48.3116,11.0288,
76.7692,48.3116,107.885,44.8504,31.3077,
107.885,44.8504,121.48,43.3958,13.6726,
121.48,43.3958,129.688,23.9281,21.1273,
